date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:25:20	15338/15338	U-----	200	untouched ('')	image/jpeg	etag:%2255d09b59-3bea%22	http://mitlaunch.com/assets/lauraPang.jpg	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/lauraPang.jpg	(from http://mitlaunch.com/alumni.html)
22:25:20	240703/240703	U-----	200	untouched ('')	image/jpeg	etag:%2256116ad5-3ac3f%22	http://mitlaunch.com/assets/matias.jpg	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/matias.jpg	(from http://mitlaunch.com/alumni.html)
22:25:20	12314/12314	U-----	200	untouched ('')	image/jpeg	etag:%2255d09fac-301a%22	http://mitlaunch.com/assets/divyaGoel.jpg	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/divyaGoel.jpg	(from http://mitlaunch.com/alumni.html)
22:25:21	339158/339158	U-----	200	untouched ('')	image/png	etag:%2256160e9d-52cd6%22	http://mitlaunch.com/assets/russell.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/russell.png	(from http://mitlaunch.com/alumni.html)
22:25:21	143064/143064	U-----	200	untouched ('')	image/jpeg	etag:%2255d661ce-22ed8%22	http://mitlaunch.com/assets/michaelNock.jpg	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/michaelNock.jpg	(from http://mitlaunch.com/alumni.html)
22:25:21	210400/210400	U-----	200	untouched ('')	image/jpeg	etag:%2256116ad4-335e0%22	http://mitlaunch.com/assets/melinda.JPG	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/melinda.jpg	(from http://mitlaunch.com/alumni.html)
22:25:21	762957/762957	U-----	200	untouched ('')	image/jpeg	etag:%2256116ac3-ba44d%22	http://mitlaunch.com/assets/josh-seides.jpg	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/josh-seides.jpg	(from http://mitlaunch.com/alumni.html)
22:25:21	102504/102504	U-----	200	untouched ('')	image/jpeg	etag:%2256116ad5-19068%22	http://mitlaunch.com/assets/onesti.jpg	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/onesti.jpg	(from http://mitlaunch.com/alumni.html)
22:25:22	27025/27025	U-----	200	untouched ('')	image/jpeg	etag:%2255d09fac-6991%22	http://mitlaunch.com/assets/kevinChen.jpg	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/kevinChen.jpg	(from http://mitlaunch.com/alumni.html)
22:25:22	5074966/5074966	U-----	200	untouched ('')	image/jpeg	etag:%2256116ad4-4d7016%22	http://mitlaunch.com/assets/meera.jpg	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/meera.jpg	(from http://mitlaunch.com/alumni.html)
22:25:22	150383/150383	U-----	200	untouched ('')	image/jpeg	etag:%2255d661cd-24b6f%22	http://mitlaunch.com/assets/pallavi.jpg	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/pallavi.jpg	(from http://mitlaunch.com/alumni.html)
22:25:22	207251/207251	U-----	200	untouched ('')	image/png	etag:%225615253c-32993%22	http://mitlaunch.com/assets/vasi.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/vasi.png	(from http://mitlaunch.com/alumni.html)
22:25:22	5051521/5051521	U-----	200	untouched ('')	image/jpeg	etag:%2256116acb-4d1481%22	http://mitlaunch.com/assets/anant.jpg	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/anant.jpg	(from http://mitlaunch.com/alumni.html)
22:25:23	17565/17565	U-----	200	untouched ('')	image/jpeg	etag:%2255d09fac-449d%22	http://mitlaunch.com/assets/jasonScharff.jpg	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/jasonScharff.jpg	(from http://mitlaunch.com/alumni.html)
22:25:23	116136/116136	U-----	200	untouched ('')	image/jpeg	etag:%225615253c-1c5a8%22	http://mitlaunch.com/assets/ethanchiu.jpg	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/ethanchiu.jpg	(from http://mitlaunch.com/alumni.html)
22:25:23	1877209/1877209	U-----	200	untouched ('')	image/jpeg	etag:%225627bd0c-1ca4d9%22	http://mitlaunch.com/assets/rebecca.jpg	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/rebecca.jpg	(from http://mitlaunch.com/alumni.html)
22:25:23	27754/27754	U-----	200	untouched ('')	image/jpeg	etag:%22563164e0-6c6a%22	http://mitlaunch.com/assets/kiara.jpg	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/kiara.jpg	(from http://mitlaunch.com/alumni.html)
22:25:23	44939/44939	U-----	200	untouched ('')	image/jpeg	etag:%22567d617e-af8b%22	http://mitlaunch.com/assets/ashwynk.jpg	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/ashwynk.jpg	(from http://mitlaunch.com/alumni.html)
22:25:24	57345/57345	U-----	200	untouched ('')	image/png	etag:%2257961902-e001%22	http://mitlaunch.com/assets/elore.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/elore.png	(from http://mitlaunch.com/companies/)
22:25:24	100246/100246	U-----	200	untouched ('')	image/png	etag:%2257a4be05-18796%22	http://mitlaunch.com/assets/chargo2.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/chargo2.png	(from http://mitlaunch.com/companies/)
22:25:24	43439/43439	U-----	200	untouched ('')	image/png	etag:%2257a4be07-a9af%22	http://mitlaunch.com/assets/magnet.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/magnet.png	(from http://mitlaunch.com/companies/)
22:25:24	22390/22390	U-----	200	untouched ('')	image/png	etag:%2257961903-5776%22	http://mitlaunch.com/assets/Buzz.PNG	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/Buzz.png	(from http://mitlaunch.com/companies/)
22:25:24	35750/35750	U-----	200	untouched ('')	image/png	etag:%2257961901-8ba6%22	http://mitlaunch.com/assets/Speak.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/Speak.png	(from http://mitlaunch.com/companies/)
22:25:24	33213/33213	U-----	200	untouched ('')	image/png	etag:%2257961902-81bd%22	http://mitlaunch.com/assets/fluance.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/fluance.png	(from http://mitlaunch.com/companies/)
22:25:25	31764/31764	U-----	200	untouched ('')	image/jpeg	etag:%2257a4be07-7c14%22	http://mitlaunch.com/assets/Hydrolyte.jpg	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/Hydrolyte.jpg	(from http://mitlaunch.com/companies/)
22:25:25	87034/87034	U-----	200	untouched ('')	image/png	etag:%2257961901-153fa%22	http://mitlaunch.com/assets/Vivere.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/Vivere.png	(from http://mitlaunch.com/companies/)
22:25:25	183928/183928	U-----	200	untouched ('')	image/png	etag:%2257a4c694-2ce78%22	http://mitlaunch.com/assets/radius.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/radius.png	(from http://mitlaunch.com/companies/)
22:25:25	223514/223514	U-----	200	untouched ('')	image/png	etag:%2257a4be06-3691a%22	http://mitlaunch.com/assets/travalot.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/travalot.png	(from http://mitlaunch.com/companies/)
22:25:25	73193/73193	U-----	200	untouched ('')	image/png	etag:%22576c36f4-11de9%22	http://mitlaunch.com/assets/Swap.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/Swap.png	(from http://mitlaunch.com/companies/)
22:25:25	4397/4397	U-----	200	untouched ('')	image/png	etag:%2257a4be06-112d%22	http://mitlaunch.com/assets/myx.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/myx.png	(from http://mitlaunch.com/companies/)
22:25:26	26778/26778	U-----	200	untouched ('')	image/png	etag:%22576c36f7-689a%22	http://mitlaunch.com/assets/BrightCapsule.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/BrightCapsule.png	(from http://mitlaunch.com/companies/)
22:25:26	1182293/1182293	U-----	200	untouched ('')	image/png	etag:%22576c36f8-120a55%22	http://mitlaunch.com/assets/Atria.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/Atria.png	(from http://mitlaunch.com/companies/)
22:25:26	24904/24904	U-----	200	untouched ('')	image/png	etag:%22577d0f80-6148%22	http://mitlaunch.com/assets/unitiv2.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/unitiv2.png	(from http://mitlaunch.com/companies/)
22:25:26	68197/68197	U-----	200	untouched ('')	image/png	etag:%22576c36f6-10a65%22	http://mitlaunch.com/assets/Luminos%20Education.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/Luminos%20Education.png	(from http://mitlaunch.com/companies/)
22:25:26	10461/10461	U-----	200	untouched ('')	image/png	etag:%22577d0f4f-28dd%22	http://mitlaunch.com/assets/edibo2.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/edibo2.png	(from http://mitlaunch.com/companies/)
22:25:26	34863/34863	U-----	200	untouched ('')	image/png	etag:%22576c36f4-882f%22	http://mitlaunch.com/assets/VirtuScape.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/VirtuScape.png	(from http://mitlaunch.com/companies/)
22:25:27	76876/76876	U-----	200	untouched ('')	image/png	etag:%22577af726-12c4c%22	http://mitlaunch.com/assets/Lyfe%20Band%202.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/Lyfe%20Band%202.png	(from http://mitlaunch.com/companies/)
22:25:27	64056/64056	U-----	200	untouched ('')	image/png	etag:%22576c36f3-fa38%22	http://mitlaunch.com/assets/Wasteless.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/Wasteless.png	(from http://mitlaunch.com/companies/)
22:25:27	573406/573406	U-----	200	untouched ('')	image/png	etag:%2257a61402-8bfde%22	http://mitlaunch.com/assets/VivaFlow2.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/VivaFlow2.png	(from http://mitlaunch.com/companies/)
22:25:27	57576/57576	U-----	200	untouched ('')	image/png	etag:%22577d0f0d-e0e8%22	http://mitlaunch.com/assets/Clementine2.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/Clementine2.png	(from http://mitlaunch.com/companies/)
22:25:27	19870/19870	U-----	200	untouched ('')	image/png	etag:%2257714c4b-4d9e%22	http://mitlaunch.com/assets/selfcheck.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/selfcheck.png	(from http://mitlaunch.com/companies/)
22:25:28	462906/462906	U-----	200	untouched ('')	image/png	etag:%2257714c49-7103a%22	http://mitlaunch.com/assets/GlassKnit.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/GlassKnit.png	(from http://mitlaunch.com/companies/)
22:25:28	74744/74744	U-----	200	untouched ('')	image/jpeg	etag:%2257714c4b-123f8%22	http://mitlaunch.com/assets/Sensit.jpg	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/Sensit.jpg	(from http://mitlaunch.com/companies/)
22:25:28	47033/47033	U-----	200	untouched ('')	image/png	etag:%2257714c49-b7b9%22	http://mitlaunch.com/assets/EKO.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/EKO.png	(from http://mitlaunch.com/companies/)
22:25:28	22799/22799	U-----	200	untouched ('')	image/jpeg	etag:%2257714c4b-590f%22	http://mitlaunch.com/assets/Ordyr.JPG	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/Ordyr.jpg	(from http://mitlaunch.com/companies/)
22:25:28	27003/27003	U-----	200	untouched ('')	image/png	etag:%2257714c4a-697b%22	http://mitlaunch.com/assets/Caravel.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/Caravel.png	(from http://mitlaunch.com/companies/)
22:25:28	2013/2013	U-----	200	untouched ('')	image/png	etag:%2255cfbba6-7dd%22	http://mitlaunch.com/assets/insize.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/insize.png	(from http://mitlaunch.com/companies/)
22:25:29	26006/26006	U-----	200	untouched ('')	image/png	etag:%2256a96d2c-6596%22	http://mitlaunch.com/assets/bites.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/bites.png	(from http://mitlaunch.com/companies/)
22:25:29	47858/47858	U-----	200	untouched ('')	image/png	etag:%2256a541d1-baf2%22	http://mitlaunch.com/assets/purchasemate.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/purchasemate.png	(from http://mitlaunch.com/companies/)
22:25:29	40855/40855	U-----	200	untouched ('')	image/png	etag:%2256a96e6a-9f97%22	http://mitlaunch.com/assets/aux.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/aux_.png	(from http://mitlaunch.com/companies/)
22:25:29	50463/50463	U-----	200	untouched ('')	image/png	etag:%22579e3ece-c51f%22	http://mitlaunch.com/assets/codegenius.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/codegenius.png	(from http://mitlaunch.com/companies/)
22:25:29	9442/9442	U-----	200	untouched ('')	image/png	etag:%2255c8eb3a-24e2%22	http://mitlaunch.com/assets/eithr2.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/eithr2.png	(from http://mitlaunch.com/companies/)
22:25:29	5737/5737	U-----	200	untouched ('')	image/png	etag:%2255cfbb89-1669%22	http://mitlaunch.com/assets/team3.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/team3.png	(from http://mitlaunch.com/companies/)
22:25:30	12911/12911	U-----	200	untouched ('')	image/png	etag:%2255c8eb3c-326f%22	http://mitlaunch.com/assets/anymeal2.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/anymeal2.png	(from http://mitlaunch.com/companies/)
22:25:30	14925/14925	U-----	200	untouched ('')	image/png	etag:%2255c8eb3c-3a4d%22	http://mitlaunch.com/assets/didomi2.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/didomi2.png	(from http://mitlaunch.com/companies/)
22:25:30	3338/3338	U-----	200	untouched ('')	image/png	etag:%2255cfbb8f-d0a%22	http://mitlaunch.com/assets/nudge.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/nudge.png	(from http://mitlaunch.com/companies/)
22:25:30	180070/180070	U-----	200	untouched ('')	image/jpeg	etag:%2255cfbbb1-2bf66%22	http://mitlaunch.com/assets/bg-1_b.jpg	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/bg-1_b.jpg	(from http://mitlaunch.com/faq.html)
22:25:30	13176/13176	U-----	200	untouched ('')	image/png	etag:%2255cfc197-3378%22	http://mitlaunch.com/assets/endline1.png	E:/MIT%20Launch%20Club/MIT/mitlaunch.com/assets/endline1.png	(from http://mitlaunch.com/companies/)
